26200001.000000,262000000.000000,2646200000.000000,0.000000
78.700000,15.540000,108.780000,0.000000
5.000000,0.040000,0.280000,0.000000
6.000000,0.000000,0.490000,0.000000
56.000000,11.000000,605.000000,0.000000
3.000000,0.000000,0.060000,0.000000
4.000000,0.050000,0.250000,0.000000
3.000000,0.000000,0.100000,0.000000
0.000000,0.000000,0.050000,0.000000
3.000000,0.020000,0.060000,0.000000
1.015411,0.000017,0.010000,0.000000
89.000000,0.000000,63.000000,0.000000
3.000000,0.040000,0.280000,0.000000
87.500000,1.327500,17.700000,0.000000
2881.000000,432.000000,86400.000000,0.000000
2.000000,0.000000,0.150000,0.000000
4.000000,0.050000,0.200000,0.000000
6.000000,0.050000,0.200000,0.000000
3.000000,0.020000,0.100000,0.000000
6.000000,0.000000,0.350000,0.000000
55.000000,3.240000,37.800000,0.000000
1.000001,40.000000,101.000000,0.000000
85.000000,840.000000,8484.000000,0.000000
23.000000,880.000000,2222.000000,0.000000
530.000000,21160.000000,53429.000000,0.000000
1.000199,40.000000,101.000000,0.000000
8286.000000,331400.000000,836785.000000,0.000000
1.500000,20.000000,101.000000,0.000000
1.017900,20.000000,101.000000,0.000000
1.000004,10.000000,101.000000,0.000000
